,file,autoEvelate,potentials
13777,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\NInput.dll
13780,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\DEVOBJ.dll
13784,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\CFGMGR32.dll
13789,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\MSASN1.dll
13795,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\PROPSYS.dll
13802,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\edputil.dll
13810,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\urlmon.dll
13819,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\iertutil.dll
13829,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\srvcli.dll
13840,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\netutils.dll
13852,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\SspiCli.dll
13865,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\MPR.dll
13879,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\ServicingCommon.dll
13984,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\imageres.dll
14005,C:\Windows\System32\tabcal.exe,False,C:\Users\user\Desktop\git\out\system32\tabcal.exe\TextShaping.dll
14006,C:\Windows\System32\takeown.exe,False,C:\Users\user\Desktop\git\out\system32\takeown.exe\SspiCli.dll
14007,C:\Windows\System32\TapiUnattend.exe,False,C:\Users\user\Desktop\git\out\system32\TapiUnattend.exe\WDSCORE.dll
14008,C:\Windows\System32\tar.exe,False,C:\Users\user\Desktop\git\out\system32\tar.exe\archiveint.dll
14010,C:\Windows\System32\tar.exe,False,C:\Users\user\Desktop\git\out\system32\tar.exe\bcrypt.dll
14011,C:\Windows\System32\taskkill.exe,False,C:\Users\user\Desktop\git\out\system32\taskkill.exe\VERSION.dll
14013,C:\Windows\System32\taskkill.exe,False,C:\Users\user\Desktop\git\out\system32\taskkill.exe\MPR.dll
14016,C:\Windows\System32\taskkill.exe,False,C:\Users\user\Desktop\git\out\system32\taskkill.exe\framedynos.dll
14020,C:\Windows\System32\taskkill.exe,False,C:\Users\user\Desktop\git\out\system32\taskkill.exe\dbghelp.dll
14025,C:\Windows\System32\taskkill.exe,False,C:\Users\user\Desktop\git\out\system32\taskkill.exe\SspiCli.dll
14031,C:\Windows\System32\taskkill.exe,False,C:\Users\user\Desktop\git\out\system32\taskkill.exe\srvcli.dll
14038,C:\Windows\System32\taskkill.exe,False,C:\Users\user\Desktop\git\out\system32\taskkill.exe\netutils.dll
14047,C:\Windows\System32\tasklist.exe,False,C:\Users\user\Desktop\git\out\system32\tasklist.exe\SspiCli.dll
14049,C:\Windows\System32\tasklist.exe,False,C:\Users\user\Desktop\git\out\system32\tasklist.exe\MPR.dll
14052,C:\Windows\System32\tasklist.exe,False,C:\Users\user\Desktop\git\out\system32\tasklist.exe\framedynos.dll
14056,C:\Windows\System32\tasklist.exe,False,C:\Users\user\Desktop\git\out\system32\tasklist.exe\srvcli.dll
14061,C:\Windows\System32\tasklist.exe,False,C:\Users\user\Desktop\git\out\system32\tasklist.exe\netutils.dll
14062,C:\Windows\System32\Taskmgr.exe,True,C:\Users\user\Desktop\git\out\system32\Taskmgr.exe\UxTheme.dll
14064,C:\Windows\System32\Taskmgr.exe,True,C:\Users\user\Desktop\git\out\system32\Taskmgr.exe\credui.dll
14067,C:\Windows\System32\Taskmgr.exe,True,C:\Users\user\Desktop\git\out\system32\Taskmgr.exe\DUser.dll
14071,C:\Windows\System32\Taskmgr.exe,True,C:\Users\user\Desktop\git\out\system32\Taskmgr.exe\pdh.dll
14076,C:\Windows\System32\Taskmgr.exe,True,C:\Users\user\Desktop\git\out\system32\Taskmgr.exe\DUI70.dll
14082,C:\Windows\System32\Taskmgr.exe,True,C:\Users\user\Desktop\git\out\system32\Taskmgr.exe\dxcore.dll
14089,C:\Windows\System32\Taskmgr.exe,True,C:\Users\user\Desktop\git\out\system32\Taskmgr.exe\dxgi.dll
14097,C:\Windows\System32\Taskmgr.exe,True,C:\Users\user\Desktop\git\out\system32\Taskmgr.exe\d3d11.dll
14106,C:\Windows\System32\Taskmgr.exe,True,C:\Users\user\Desktop\git\out\system32\Taskmgr.exe\d3d12.dll
14116,C:\Windows\System32\Taskmgr.exe,True,C:\Users\user\Desktop\git\out\system32\Taskmgr.exe\UMPDC.dll
14117,C:\Windows\System32\tcmsetup.exe,True,C:\Users\user\Desktop\git\out\system32\tcmsetup.exe\TAPI32.dll
14119,C:\Windows\System32\tcmsetup.exe,True,C:\Users\user\Desktop\git\out\system32\tcmsetup.exe\TextShaping.dll
14120,C:\Windows\System32\TieringEngineService.exe,False,C:\Users\user\Desktop\git\out\system32\TieringEngineService.exe\ESENT.dll
14121,C:\Windows\System32\timeout.exe,False,C:\Users\user\Desktop\git\out\system32\timeout.exe\VERSION.dll
14122,C:\Windows\System32\TokenBrokerCookies.exe,False,C:\Users\user\Desktop\git\out\system32\TokenBrokerCookies.exe\WININET.dll
14123,C:\Windows\System32\TpmTool.exe,False,C:\Users\user\Desktop\git\out\system32\TpmTool.exe\TpmCoreProvisioning.DLL
14125,C:\Windows\System32\TpmTool.exe,False,C:\Users\user\Desktop\git\out\system32\TpmTool.exe\bcrypt.dll
14128,C:\Windows\System32\TpmTool.exe,False,C:\Users\user\Desktop\git\out\system32\TpmTool.exe\tbs.dll
14132,C:\Windows\System32\TpmTool.exe,False,C:\Users\user\Desktop\git\out\system32\TpmTool.exe\ncrypt.dll
14137,C:\Windows\System32\TpmTool.exe,False,C:\Users\user\Desktop\git\out\system32\TpmTool.exe\WINHTTP.dll
14143,C:\Windows\System32\TpmTool.exe,False,C:\Users\user\Desktop\git\out\system32\TpmTool.exe\DEVOBJ.dll
14150,C:\Windows\System32\TpmTool.exe,False,C:\Users\user\Desktop\git\out\system32\TpmTool.exe\UMPDC.dll
14158,C:\Windows\System32\TpmTool.exe,False,C:\Users\user\Desktop\git\out\system32\TpmTool.exe\CFGMGR32.dll
14167,C:\Windows\System32\TpmTool.exe,False,C:\Users\user\Desktop\git\out\system32\TpmTool.exe\NTASN1.dll
14168,C:\Windows\System32\tpmvscmgr.exe,False,C:\Users\user\Desktop\git\out\system32\tpmvscmgr.exe\bcrypt.dll
14170,C:\Windows\System32\tpmvscmgr.exe,False,C:\Users\user\Desktop\git\out\system32\tpmvscmgr.exe\CRYPTBASE.DLL
14171,C:\Windows\System32\tpmvscmgrsvr.exe,False,C:\Users\user\Desktop\git\out\system32\tpmvscmgrsvr.exe\bcrypt.dll
14173,C:\Windows\System32\tpmvscmgrsvr.exe,False,C:\Users\user\Desktop\git\out\system32\tpmvscmgrsvr.exe\profapi.dll
14176,C:\Windows\System32\tpmvscmgrsvr.exe,False,C:\Users\user\Desktop\git\out\system32\tpmvscmgrsvr.exe\WinSCard.dll
14177,C:\Windows\System32\tracerpt.exe,False,C:\Users\user\Desktop\git\out\system32\tracerpt.exe\XmlLite.dll
14179,C:\Windows\System32\tracerpt.exe,False,C:\Users\user\Desktop\git\out\system32\tracerpt.exe\wevtapi.dll
14182,C:\Windows\System32\tracerpt.exe,False,C:\Users\user\Desktop\git\out\system32\tracerpt.exe\pdh.dll
14186,C:\Windows\System32\tracerpt.exe,False,C:\Users\user\Desktop\git\out\system32\tracerpt.exe\tdh.dll
14191,C:\Windows\System32\tracerpt.exe,False,C:\Users\user\Desktop\git\out\system32\tracerpt.exe\dbghelp.dll
14192,C:\Windows\System32\TRACERT.EXE,False,C:\Users\user\Desktop\git\out\system32\TRACERT.EXE\IPHLPAPI.DLL
14193,C:\Windows\System32\tscon.exe,False,C:\Users\user\Desktop\git\out\system32\tscon.exe\WINSTA.dll
14195,C:\Windows\System32\tscon.exe,False,C:\Users\user\Desktop\git\out\system32\tscon.exe\utildll.dll
14198,C:\Windows\System32\tscon.exe,False,C:\Users\user\Desktop\git\out\system32\tscon.exe\samcli.dll
14202,C:\Windows\System32\tscon.exe,False,C:\Users\user\Desktop\git\out\system32\tscon.exe\netutils.dll
14599,C:\Windows\System32\tsdiscon.exe,False,C:\Users\user\Desktop\git\out\system32\tsdiscon.exe\WINSTA.dll
14600,C:\Windows\System32\tsecimp.exe,False,C:\Users\user\Desktop\git\out\system32\tsecimp.exe\TAPI32.dll
14602,C:\Windows\System32\tsecimp.exe,False,C:\Users\user\Desktop\git\out\system32\tsecimp.exe\ACTIVEDS.dll
14605,C:\Windows\System32\tsecimp.exe,False,C:\Users\user\Desktop\git\out\system32\tsecimp.exe\adsldpc.dll
14606,C:\Windows\System32\tskill.exe,False,C:\Users\user\Desktop\git\out\system32\tskill.exe\WINSTA.dll
14608,C:\Windows\System32\tskill.exe,False,C:\Users\user\Desktop\git\out\system32\tskill.exe\utildll.dll
14611,C:\Windows\System32\tskill.exe,False,C:\Users\user\Desktop\git\out\system32\tskill.exe\samcli.dll
14615,C:\Windows\System32\tskill.exe,False,C:\Users\user\Desktop\git\out\system32\tskill.exe\netutils.dll
15201,C:\Windows\System32\tttracer.exe,False,C:\Users\user\Desktop\git\out\system32\tttracer.exe\TTDRecord.dll
15203,C:\Windows\System32\tttracer.exe,False,C:\Users\user\Desktop\git\out\system32\tttracer.exe\USERENV.dll
15204,C:\Windows\System32\typeperf.exe,False,C:\Users\user\Desktop\git\out\system32\typeperf.exe\pdh.dll
15205,C:\Windows\System32\tzsync.exe,False,C:\Users\user\Desktop\git\out\system32\tzsync.exe\CRYPTSP.dll
15207,C:\Windows\System32\tzsync.exe,False,C:\Users\user\Desktop\git\out\system32\tzsync.exe\CRYPTBASE.dll
15210,C:\Windows\System32\tzsync.exe,False,C:\Users\user\Desktop\git\out\system32\tzsync.exe\bcrypt.dll
15214,C:\Windows\System32\tzsync.exe,False,C:\Users\user\Desktop\git\out\system32\tzsync.exe\profapi.dll
15215,C:\Windows\System32\UevAgentPolicyGenerator.exe,False,C:\Users\user\Desktop\git\out\system32\UevAgentPolicyGenerator.exe\Microsoft.Uev.CmUtil.dll
15217,C:\Windows\System32\UevAgentPolicyGenerator.exe,False,C:\Users\user\Desktop\git\out\system32\UevAgentPolicyGenerator.exe\Microsoft.Uev.CmUtil\Microsoft.Uev.CmUtil.dll
15218,C:\Windows\System32\UevAppMonitor.exe,False,C:\Users\user\Desktop\git\out\system32\UevAppMonitor.exe\CRYPTSP.dll
15220,C:\Windows\System32\UevAppMonitor.exe,False,C:\Users\user\Desktop\git\out\system32\UevAppMonitor.exe\CRYPTBASE.dll
15223,C:\Windows\System32\UevAppMonitor.exe,False,C:\Users\user\Desktop\git\out\system32\UevAppMonitor.exe\bcrypt.dll
15227,C:\Windows\System32\UevAppMonitor.exe,False,C:\Users\user\Desktop\git\out\system32\UevAppMonitor.exe\MSVCP140_CLR0400.dll
15232,C:\Windows\System32\UevAppMonitor.exe,False,C:\Users\user\Desktop\git\out\system32\UevAppMonitor.exe\profapi.dll
15238,C:\Windows\System32\UevAppMonitor.exe,False,C:\Users\user\Desktop\git\out\system32\UevAppMonitor.exe\Microsoft.Uev.Common.dll
15245,C:\Windows\System32\UevAppMonitor.exe,False,C:\Users\user\Desktop\git\out\system32\UevAppMonitor.exe\Microsoft.Uev.Common\Microsoft.Uev.Common.dll
15246,C:\Windows\System32\UevTemplateBaselineGenerator.exe,False,C:\Users\user\Desktop\git\out\system32\UevTemplateBaselineGenerator.exe\Microsoft.Uev.CmUtil.dll
15248,C:\Windows\System32\UevTemplateBaselineGenerator.exe,False,C:\Users\user\Desktop\git\out\system32\UevTemplateBaselineGenerator.exe\Microsoft.Uev.CmUtil\Microsoft.Uev.CmUtil.dll
15249,C:\Windows\System32\UevTemplateConfigItemGenerator.exe,False,C:\Users\user\Desktop\git\out\system32\UevTemplateConfigItemGenerator.exe\Microsoft.Uev.CmUtil.dll
15251,C:\Windows\System32\UevTemplateConfigItemGenerator.exe,False,C:\Users\user\Desktop\git\out\system32\UevTemplateConfigItemGenerator.exe\Microsoft.Uev.CmUtil\Microsoft.Uev.CmUtil.dll
15252,C:\Windows\System32\unlodctr.exe,False,C:\Users\user\Desktop\git\out\system32\unlodctr.exe\loadperf.dll
15253,C:\Windows\System32\unregmp2.exe,False,C:\Users\user\Desktop\git\out\system32\unregmp2.exe\VERSION.dll
15254,C:\Windows\System32\wbem\unsecapp.exe,False,C:\Users\user\Desktop\git\out\system32\unsecapp.exe\wbemcomn.dll
15255,C:\Windows\System32\upfc.exe,False,C:\Users\user\Desktop\git\out\system32\upfc.exe\XmlLite.dll
15256,C:\Windows\System32\UserAccountControlSettings.exe,False,C:\Users\user\Desktop\git\out\system32\UserAccountControlSettings.exe\CRYPTBASE.dll
15257,C:\Windows\System32\userinit.exe,False,C:\Users\user\Desktop\git\out\system32\userinit.exe\USERENV.dll
15259,C:\Windows\System32\userinit.exe,False,C:\Users\user\Desktop\git\out\system32\userinit.exe\DPAPI.dll
15262,C:\Windows\System32\userinit.exe,False,C:\Users\user\Desktop\git\out\system32\userinit.exe\CRYPTBASE.dll
15263,C:\Windows\System32\Utilman.exe,False,C:\Users\user\Desktop\git\out\system32\Utilman.exe\OLEACC.dll
15265,C:\Windows\System32\Utilman.exe,False,C:\Users\user\Desktop\git\out\system32\Utilman.exe\DUser.dll
15268,C:\Windows\System32\Utilman.exe,False,C:\Users\user\Desktop\git\out\system32\Utilman.exe\DUI70.dll
15272,C:\Windows\System32\Utilman.exe,False,C:\Users\user\Desktop\git\out\system32\Utilman.exe\OLEACCRC.DLL
15273,C:\Windows\System32\VaultCmd.exe,False,C:\Users\user\Desktop\git\out\system32\VaultCmd.exe\USERENV.dll
15275,C:\Windows\System32\VaultCmd.exe,False,C:\Users\user\Desktop\git\out\system32\VaultCmd.exe\VAULTCLI.dll
15276,C:\Windows\System32\vds.exe,False,C:\Users\user\Desktop\git\out\system32\vds.exe\DEVOBJ.dll
15278,C:\Windows\System32\vds.exe,False,C:\Users\user\Desktop\git\out\system32\vds.exe\CFGMGR32.dll
15285,C:\Windows\System32\vds.exe,False,C:\Users\user\Desktop\git\out\system32\vds.exe\vdsutil.dll
15290,C:\Windows\System32\vds.exe,False,C:\Users\user\Desktop\git\out\system32\vds.exe\bcd.dll
15291,C:\Windows\System32\vdsldr.exe,False,C:\Users\user\Desktop\git\out\system32\vdsldr.exe\vdsutil.dll
15293,C:\Windows\System32\vdsldr.exe,False,C:\Users\user\Desktop\git\out\system32\vdsldr.exe\DEVOBJ.dll
15296,C:\Windows\System32\vdsldr.exe,False,C:\Users\user\Desktop\git\out\system32\vdsldr.exe\bcd.dll
15300,C:\Windows\System32\vdsldr.exe,False,C:\Users\user\Desktop\git\out\system32\vdsldr.exe\CFGMGR32.dll
15301,C:\Windows\System32\verifier.exe,False,C:\Users\user\Desktop\git\out\system32\verifier.exe\PROPSYS.dll
15303,C:\Windows\System32\verifier.exe,False,C:\Users\user\Desktop\git\out\system32\verifier.exe\profapi.dll
15306,C:\Windows\System32\verifier.exe,False,C:\Users\user\Desktop\git\out\system32\verifier.exe\edputil.dll
15310,C:\Windows\System32\verifier.exe,False,C:\Users\user\Desktop\git\out\system32\verifier.exe\urlmon.dll
15315,C:\Windows\System32\verifier.exe,False,C:\Users\user\Desktop\git\out\system32\verifier.exe\iertutil.dll
15321,C:\Windows\System32\verifier.exe,False,C:\Users\user\Desktop\git\out\system32\verifier.exe\netutils.dll
15328,C:\Windows\System32\verifier.exe,False,C:\Users\user\Desktop\git\out\system32\verifier.exe\srvcli.dll
15336,C:\Windows\System32\verifier.exe,False,C:\Users\user\Desktop\git\out\system32\verifier.exe\SspiCli.dll
15345,C:\Windows\System32\verifier.exe,False,C:\Users\user\Desktop\git\out\system32\verifier.exe\MPR.dll
15355,C:\Windows\System32\verifier.exe,False,C:\Users\user\Desktop\git\out\system32\verifier.exe\ServicingCommon.dll
15356,C:\Windows\System32\verifiergui.exe,False,C:\Users\user\Desktop\git\out\system32\verifiergui.exe\VERSION.dll
15358,C:\Windows\System32\verifiergui.exe,False,C:\Users\user\Desktop\git\out\system32\verifiergui.exe\MFC42u.dll
15361,C:\Windows\System32\verifiergui.exe,False,C:\Users\user\Desktop\git\out\system32\verifiergui.exe\MSASN1.dll
15362,C:\Windows\System32\vssadmin.exe,False,C:\Users\user\Desktop\git\out\system32\vssadmin.exe\ATL.DLL
15364,C:\Windows\System32\vssadmin.exe,False,C:\Users\user\Desktop\git\out\system32\vssadmin.exe\VSSAPI.DLL
15367,C:\Windows\System32\vssadmin.exe,False,C:\Users\user\Desktop\git\out\system32\vssadmin.exe\VssTrace.DLL
15371,C:\Windows\System32\vssadmin.exe,False,C:\Users\user\Desktop\git\out\system32\vssadmin.exe\netmsg.dll
15372,C:\Windows\System32\VSSUIRUN.exe,False,C:\Users\user\Desktop\git\out\system32\VSSUIRUN.exe\VssTrace.DLL
15374,C:\Windows\System32\VSSUIRUN.exe,False,C:\Users\user\Desktop\git\out\system32\VSSUIRUN.exe\MFC42u.dll
15377,C:\Windows\System32\VSSUIRUN.exe,False,C:\Users\user\Desktop\git\out\system32\VSSUIRUN.exe\ATL.DLL
15381,C:\Windows\System32\VSSUIRUN.exe,False,C:\Users\user\Desktop\git\out\system32\VSSUIRUN.exe\NETAPI32.dll
15386,C:\Windows\System32\VSSUIRUN.exe,False,C:\Users\user\Desktop\git\out\system32\VSSUIRUN.exe\VSSAPI.DLL
15392,C:\Windows\System32\VSSUIRUN.exe,False,C:\Users\user\Desktop\git\out\system32\VSSUIRUN.exe\CLUSAPI.dll
15399,C:\Windows\System32\VSSUIRUN.exe,False,C:\Users\user\Desktop\git\out\system32\VSSUIRUN.exe\SRVCLI.DLL
15407,C:\Windows\System32\VSSUIRUN.exe,False,C:\Users\user\Desktop\git\out\system32\VSSUIRUN.exe\NETUTILS.DLL
15416,C:\Windows\System32\VSSUIRUN.exe,False,C:\Users\user\Desktop\git\out\system32\VSSUIRUN.exe\TextShaping.dll
15417,C:\Windows\System32\VSSVC.exe,False,C:\Users\user\Desktop\git\out\system32\VSSVC.exe\VSSAPI.DLL
15419,C:\Windows\System32\VSSVC.exe,False,C:\Users\user\Desktop\git\out\system32\VSSVC.exe\VssTrace.DLL
15423,C:\Windows\System32\w32tm.exe,False,C:\Users\user\Desktop\git\out\system32\w32tm.exe\bcrypt.dll
15425,C:\Windows\System32\w32tm.exe,False,C:\Users\user\Desktop\git\out\system32\w32tm.exe\IPHLPAPI.DLL
15428,C:\Windows\System32\w32tm.exe,False,C:\Users\user\Desktop\git\out\system32\w32tm.exe\logoncli.dll
15432,C:\Windows\System32\w32tm.exe,False,C:\Users\user\Desktop\git\out\system32\w32tm.exe\netutils.dll
15437,C:\Windows\System32\w32tm.exe,False,C:\Users\user\Desktop\git\out\system32\w32tm.exe\NTDSAPI.dll
15438,C:\Windows\System32\WaaSMedicAgent.exe,False,C:\Users\user\Desktop\git\out\system32\WaaSMedicAgent.exe\bcrypt.dll
15440,C:\Windows\System32\WaaSMedicAgent.exe,False,C:\Users\user\Desktop\git\out\system32\WaaSMedicAgent.exe\MSASN1.dll
15441,C:\Windows\System32\waitfor.exe,False,C:\Users\user\Desktop\git\out\system32\waitfor.exe\MPR.dll
15443,C:\Windows\System32\waitfor.exe,False,C:\Users\user\Desktop\git\out\system32\waitfor.exe\VERSION.dll
15446,C:\Windows\System32\waitfor.exe,False,C:\Users\user\Desktop\git\out\system32\waitfor.exe\srvcli.dll
15450,C:\Windows\System32\waitfor.exe,False,C:\Users\user\Desktop\git\out\system32\waitfor.exe\SspiCli.dll
15455,C:\Windows\System32\waitfor.exe,False,C:\Users\user\Desktop\git\out\system32\waitfor.exe\netutils.dll
15456,C:\Windows\System32\wbem\wbemtest.exe,False,C:\Users\user\Desktop\git\out\system32\wbemtest.exe\wbemcomn.dll
15457,C:\Windows\System32\wecutil.exe,False,C:\Users\user\Desktop\git\out\system32\wecutil.exe\WecApi.dll
15459,C:\Windows\System32\wecutil.exe,False,C:\Users\user\Desktop\git\out\system32\wecutil.exe\wevtapi.dll
15460,C:\Windows\System32\WerFault.exe,False,C:\Users\user\Desktop\git\out\system32\WerFault.exe\CRYPTSP.dll
15462,C:\Windows\System32\WerFault.exe,False,C:\Users\user\Desktop\git\out\system32\WerFault.exe\wer.dll
15465,C:\Windows\System32\WerFault.exe,False,C:\Users\user\Desktop\git\out\system32\WerFault.exe\dbghelp.dll
15469,C:\Windows\System32\WerFault.exe,False,C:\Users\user\Desktop\git\out\system32\WerFault.exe\bcrypt.dll
15474,C:\Windows\System32\WerFault.exe,False,C:\Users\user\Desktop\git\out\system32\WerFault.exe\faultrep.dll
15480,C:\Windows\System32\WerFault.exe,False,C:\Users\user\Desktop\git\out\system32\WerFault.exe\dbgcore.DLL
15487,C:\Windows\System32\WerFault.exe,False,C:\Users\user\Desktop\git\out\system32\WerFault.exe\UMPDC.dll
15488,C:\Windows\System32\WerFaultSecure.exe,False,C:\Users\user\Desktop\git\out\system32\WerFaultSecure.exe\faultrep.dll
15490,C:\Windows\System32\WerFaultSecure.exe,False,C:\Users\user\Desktop\git\out\system32\WerFaultSecure.exe\wer.dll
15493,C:\Windows\System32\WerFaultSecure.exe,False,C:\Users\user\Desktop\git\out\system32\WerFaultSecure.exe\dbghelp.dll
15497,C:\Windows\System32\WerFaultSecure.exe,False,C:\Users\user\Desktop\git\out\system32\WerFaultSecure.exe\dbgcore.DLL
15498,C:\Windows\System32\wermgr.exe,False,C:\Users\user\Desktop\git\out\system32\wermgr.exe\wer.dll
